#Energy      K-K-shell   K-L1-shell   K-L2-shell   K-L3-shell   K-M1-shell   K-M2-shell   K-M3-shell   Mg-K-shell   Mg-L1-shell   Mg-L2-shell   Mg-L3-shell   Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   O-K-shell   Valence  Total
         52.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.10510678E+04          8.68465641E+04          4.16318565E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.61145706E+02          3.54499323E+02
         53.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.02793166E+04          8.55372997E+04          4.06193147E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.71406365E+02          3.64249927E+02
         53.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.92399295E+04          8.33517717E+04          3.98555485E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.81227942E+02          3.73542571E+02
         54.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.92389070E+04          8.33501845E+04          3.98547983E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.81238442E+02          3.73552513E+02
         54.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.92378846E+04          8.33485974E+04          3.98540482E+04          1.00000000E+30          1.00000000E+30          2.33641348E+04          1.08021079E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.81248943E+02          3.55580373E+02
         55.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.88646054E+04          8.17927094E+04          3.91185290E+04          1.00000000E+30          1.00000000E+30          1.91514861E+04          8.86972693E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.90899619E+02          3.59979323E+02
         56.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.81177364E+04          8.02923722E+04          3.84089696E+04          1.00000000E+30          1.00000000E+30          1.57336787E+04          7.30818453E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.01613843E+02          3.64160577E+02
         57.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.79943018E+04          7.88460855E+04          3.77246925E+04          1.00000000E+30          1.00000000E+30          1.29696859E+04          6.03682116E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.12545953E+02          3.67220543E+02
         58.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.74928593E+04          7.74509801E+04          3.70643703E+04          1.00000000E+30          1.00000000E+30          1.08491370E+04          5.09746612E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.24162633E+02          3.69929148E+02
         59.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.75747366E+04          7.61043864E+04          3.57223904E+04          1.00000000E+30          1.00000000E+30          9.26906078E+03          4.38100990E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.34803212E+02          3.71121285E+02
         60.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.72875388E+04          7.48038173E+04          3.50275810E+04          1.00000000E+30          1.00000000E+30          8.07194982E+03          3.84506462E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.47216213E+02          3.73219642E+02
         61.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.74837851E+04          7.18590268E+04          3.43592844E+04          1.00000000E+30          1.00000000E+30          7.17768362E+03          3.43375651E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.59104328E+02          3.74655644E+02
         62.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.73900697E+04          7.04972050E+04          3.39157559E+04          1.00000000E+30          1.00000000E+30          6.47280471E+03          3.11131596E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.70880549E+02          3.75844450E+02
         63.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.72966594E+04          6.91860398E+04          3.33534797E+04          1.00000000E+30          1.00000000E+30          5.91673734E+03          2.85635661E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.83660522E+02          3.77563231E+02
         64.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.76522390E+04          6.84934171E+04          3.29892076E+04          1.00000000E+30          1.00000000E+30          5.49310358E+03          2.66290654E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.96527606E+02          3.79676532E+02
         65.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.77063141E+04          6.74035930E+04          3.25318782E+04          1.00000000E+30          1.00000000E+30          5.14215801E+03          2.50196134E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.10447917E+02          3.82244695E+02
         66.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.77604906E+04          6.68529819E+04          3.20870554E+04          1.00000000E+30          1.00000000E+30          4.86225438E+03          2.37295324E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.25186261E+02          3.85415214E+02
